reviews.rating,reviews,cleaned_reviews,label
5.0,"I have used Carmex Original in a jar since I was a kid. My mom always had it in her purse and now so do I. It gets the job done, childhood memories",i have used carmex original in a jar since i was a kid my mom always had it in her purse and now so do i it gets the job done childhood memories,1
5.0,Dry lips! Using it is great for me. I use it often and it keeps my lips in better condition than any other lips salves I have used. Have it with me.,dry lips using it is great for me i use it often and it keeps my lips in better condition than any other lips salves i have used have it with me,1
5.0,I've been using this type of carmex for over 30 years. It is absolutely the best at keeping your lips protected and moisturized Original is the best,ive been using this type of carmex for over years it is absolutely the best at keeping your lips protected and moisturized original is the best,1
5.0,I was in the hospital and my lips were cracked and dry. Carmex saved me from a time period that would have been painful. Healed My Lips,i was in the hospital and my lips were cracked and dry carmex saved me from a time period that would have been painful healed my lips,1
5.0,I been use for so many year it really work on dry lips light burn skin sometime So good,i been use for so many year it really work on dry lips light burn skin sometime so good,1
5.0,I have more than several jars of this at home and in my purse. It orks better than anything else i have tried for dry lips. Love it Best product for lips,i have more than several jars of this at home and in my purse it orks better than anything else i have tried for dry lips love it best product for lips,1
5.0,"I have mycarmex with me wherever I go, in the beach bag, purse, or pocket it's always on hand to keep my lips moist and chap free!! A Must Have!",i have mycarmex with me wherever i go in the beach bag purse or pocket its always on hand to keep my lips moist and chap free a must have,1
5.0,"The best product around!! I just love this every winter I stack up on it,,Its the first that Ive tried thats not greasy!!! smooth as a baby butt",the best product around i just love this every winter i stack up on itits the first that ive tried thats not greasy smooth as a baby butt,1
5.0,Carmex Lip Balm Jar is best in class. There is no other lip therapy that gives the immediate results of Carmex or even comes close. Best in Class,carmex lip balm jar is best in class there is no other lip therapy that gives the immediate results of carmex or even comes close best in class,1
5.0,"I have been using Carmex for years, tried a different brand for my lips and it's not the same. For the money, it's the best for me. Carmex Works",i have been using carmex for years tried a different brand for my lips and its not the same for the money its the best for me carmex works,1
5.0,"I love the jar more than the tube easier to dispense and doesn't get in the lid when it melts where it can't be removed easily. Soft lips, smooth elbows",i love the jar more than the tube easier to dispense and doesnt get in the lid when it melts where it cant be removed easily soft lips smooth elbows,1
